Date Watched,Netflix_Title,Title,catalog_title,corrected_type,director,country,listed_in,duration,rating,release_year,match_method,match_score,is_technical_asset_title
2022-12-05 20:54:29,Close Enough: Saison 1: Adieu les gars / Applaudis bien fort (Épisode 6),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 22:34:56,Close Enough: Saison 1: Adieu les gars / Applaudis bien fort (Épisode 6),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 22:12:13,Close Enough: Saison 1: Robot particulier / Joueurs dorés (Épisode 5),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 21:49:56,Close Enough: Saison 1: Bataille de farces / Les mamans cool (Épisode 4),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 21:27:35,Close Enough: Saison 1: Papa skateur / Journée 100 % zéro stress (Épisode 3),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 21:05:13,Close Enough: Saison 1: Quartier libre / Parents d'élèves (Épisode 2),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 20:37:37,Close Enough: Saison 1: L'édredon familial / La maison parfaite (Épisode 1),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 20:37:10,Bande-annonce : L'École du Bien et du Mal,L'École du Bien et du Mal,,Movie,,,,,,,unmatched,,False
2022-12-04 18:49:45,Bande-annonce : L'École du Bien et du Mal,L'École du Bien et du Mal,,Movie,,,,,,,unmatched,,False
2022-12-04 18:46:58,Bande-annonce : Troll,Troll,Troll,Movie,Roar Uthaug,Norway,,,6.6,2022.0,exact,,False
2022-12-04 18:44:49,Saison 2 (Bande-annonce) : Inside Job,Inside Job,Inside Job,Movie,Charles Ferguson,United States of America,,,7.7,2010.0,exact,,False
2022-12-04 18:22:13,Close Enough: Saison 2: Vive les hommes ! / Le cheval secret (Épisode 8),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 17:59:49,"Close Enough: Saison 2: Où es-tu, Bridgette ? / La révélation érotique d'A.P. LaPearle (Épisode 7)",Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 17:37:23,Close Enough: Saison 2: Boisson papillon / Le meilleur instit du monde (Épisode 6),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 17:15:00,Close Enough: Saison 2: L'homme à tout faire / Un anniv à la dérive (Épisode 5),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 16:52:38,"Close Enough: Saison 2: Le canapé hanté / Un homme, un vrai (Épisode 4)",Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 16:30:17,Close Enough: Saison 2: Rééducation par l'action / Dans la matrice (Épisode 3),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 16:07:54,Close Enough: Saison 2: Sauceface / L'hôte infernale (Épisode 2),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 15:45:33,Close Enough: Saison 2: Un papa super balèze / Les Frackers (Épisode 1),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 15:24:16,Close Enough: Saison 1: L'homme-chien (Épisode 8),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 15:01:55,Close Enough: Saison 1: Premier rendez-vous / Sur les chapeaux de roue (Épisode 7),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 14:34:04,Close Enough: Saison 1: Adieu les gars / Applaudis bien fort (Épisode 6),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 14:11:47,Close Enough: Saison 1: Robot particulier / Joueurs dorés (Épisode 5),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 13:49:27,Close Enough: Saison 1: Bataille de farces / Les mamans cool (Épisode 4),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 13:27:07,Close Enough: Saison 1: Papa skateur / Journée 100 % zéro stress (Épisode 3),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 13:04:42,Close Enough: Saison 1: Quartier libre / Parents d'élèves (Épisode 2),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 12:42:14,Close Enough: Saison 1: L'édredon familial / La maison parfaite (Épisode 1),Close Enough,Close Enough,TV Show,,United States of America,,1 Seasons,8.0,2020.0,exact,,False
2022-12-04 07:25:04,Saison 1 (Bande-annonce) : Oggy et les Cafards : Nouvelle génération,Oggy et les Cafards,,TV Show,,,,,,,unmatched,,False
2022-12-04 07:04:13,Ratz: Saison 1: Le dératiseur / Amis pour la vie (Épisode 26),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 06:43:20,Ratz: Saison 1: La Reine des tommes / Écolo mais pas trop (Épisode 25),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 06:22:34,Ratz: Saison 1: Chacun chez soi / Stop !» (Épisode 24),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 06:01:47,Ratz: Saison 1: Lannée du rat / Une perle rare (Épisode 23),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 05:41:01,Ratz: Saison 1: Les parrains / Tomo le sumo (Épisode 22),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 05:20:15,Ratz: Saison 1: Chasse au trésor / Tatoo Tech (Épisode 21),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 04:59:28,Ratz: Saison 1: Un cauchemar de fromage / Le complexe de la langouste (Épisode 20),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 04:38:42,Ratz: Saison 1: Monsieur Crapouli / Kung Fu Munster (Épisode 19),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 04:17:56,Ratz: Saison 1: Le petit orphelin / Le coup du lapin (Épisode 18),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 04:05:10,Ratz: Saison 1: Fromage à gogo / Le cargo stoppeur (Épisode 17),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 03:56:28,Ratz: Saison 1: Fromage à gogo / Le cargo stoppeur (Épisode 17),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 03:35:26,Ratz: Saison 1: Un ami qui vous veut du bien / Sérénade à trois (Épisode 16),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 03:14:21,Ratz: Saison 1: Rat de marée / La malédiction de Rachamac (Épisode 15),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 02:53:13,Ratz: Saison 1: Panne Sèche / Salut ma poule ! (Épisode 14),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 02:32:12,Ratz: Saison 1: Ça tourne ! / Le boulon manquant (Épisode 13),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 02:11:06,Ratz: Saison 1: Cheese Connection / Le cargo du déluge (Épisode 12),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 01:49:56,Ratz: Saison 1: Pour Ernest / Le duel (Épisode 11),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 01:28:54,Ratz: Saison 1: SOS météore / Tacles & raclettes (Épisode 10),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 01:07:52,Ratz: Saison 1: Les grandes manœuvres / Le blues du maquereau (Épisode 9),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 00:46:45,Ratz: Saison 1: Liberté chérie / Le rat qui voulut être roi (Épisode 8),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 00:25:42,Ratz: Saison 1: La légende de Ratman / Indécrochable (Épisode 7),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-04 00:04:41,"Ratz: Saison 1: 2001, l'Odyssée de l'emmenthal / Le ver est dans la tomme (Épisode 6)",Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 23:43:38,"Ratz: Saison 1: Le chant des sirènes / Raz, prince des ténèbres (Épisode 5)",Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 23:22:32,Ratz: Saison 1: Le génie du fromage / La recette provençale de Benny (Épisode 4),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 23:01:26,Ratz: Saison 1: Vendetta de Noël / Drôle d'oiseau (Épisode 3),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 22:40:20,Ratz: Saison 1: La nuit du gouda toxique / Thon heure a sonné ! (Épisode 2),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 22:18:22,Ratz: Saison 1: Rapido contre Looping / Panique à bord (Épisode 1),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 22:17:53,Saison 1 (Bande-annonce) : Oggy et les Cafards : Nouvelle génération,Oggy et les Cafards,,TV Show,,,,,,,unmatched,,False
2022-12-03 22:17:02,Saison 1 (Extrait) : Le Choc des snacks,Le Choc des snacks,,TV Show,,,,,,,unmatched,,False
2022-12-03 21:55:40,Ratz: Saison 1: Le dératiseur / Amis pour la vie (Épisode 26),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 21:34:29,Ratz: Saison 1: La Reine des tommes / Écolo mais pas trop (Épisode 25),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 21:13:26,Ratz: Saison 1: Chacun chez soi / Stop !» (Épisode 24),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 20:52:20,Ratz: Saison 1: Lannée du rat / Une perle rare (Épisode 23),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 20:31:18,Ratz: Saison 1: Les parrains / Tomo le sumo (Épisode 22),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 20:10:04,Ratz: Saison 1: Chasse au trésor / Tatoo Tech (Épisode 21),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 19:49:03,Ratz: Saison 1: Un cauchemar de fromage / Le complexe de la langouste (Épisode 20),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 19:27:59,Ratz: Saison 1: Monsieur Crapouli / Kung Fu Munster (Épisode 19),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 19:06:56,Ratz: Saison 1: Le petit orphelin / Le coup du lapin (Épisode 18),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 18:45:51,Ratz: Saison 1: Fromage à gogo / Le cargo stoppeur (Épisode 17),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 18:24:49,Ratz: Saison 1: Un ami qui vous veut du bien / Sérénade à trois (Épisode 16),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 18:03:48,Ratz: Saison 1: Rat de marée / La malédiction de Rachamac (Épisode 15),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 17:42:40,Ratz: Saison 1: Panne Sèche / Salut ma poule ! (Épisode 14),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 17:21:37,Ratz: Saison 1: Ça tourne ! / Le boulon manquant (Épisode 13),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 17:00:37,Ratz: Saison 1: Cheese Connection / Le cargo du déluge (Épisode 12),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 16:39:23,Ratz: Saison 1: Pour Ernest / Le duel (Épisode 11),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 16:18:20,Ratz: Saison 1: SOS météore / Tacles & raclettes (Épisode 10),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 15:57:19,Ratz: Saison 1: Les grandes manœuvres / Le blues du maquereau (Épisode 9),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 15:36:17,Ratz: Saison 1: Liberté chérie / Le rat qui voulut être roi (Épisode 8),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 15:15:14,Ratz: Saison 1: La légende de Ratman / Indécrochable (Épisode 7),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 14:54:15,"Ratz: Saison 1: 2001, l'Odyssée de l'emmenthal / Le ver est dans la tomme (Épisode 6)",Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 12:27:42,"Ratz: Saison 1: 2001, l'Odyssée de l'emmenthal / Le ver est dans la tomme (Épisode 6)",Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 12:06:38,"Ratz: Saison 1: Le chant des sirènes / Raz, prince des ténèbres (Épisode 5)",Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 11:45:32,Ratz: Saison 1: Le génie du fromage / La recette provençale de Benny (Épisode 4),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 11:24:27,Ratz: Saison 1: Vendetta de Noël / Drôle d'oiseau (Épisode 3),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 11:03:20,Ratz: Saison 1: La nuit du gouda toxique / Thon heure a sonné ! (Épisode 2),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-03 10:41:18,Ratz: Saison 1: Rapido contre Looping / Panique à bord (Épisode 1),Ratz,Ratz,TV Show,Directeur Inconnu,France,"Animation, Comedy",2 Seasons,TV-Y7,2003.0,exact,,False
2022-12-02 23:13:25,Bande-annonce : Troll,Troll,Troll,Movie,Roar Uthaug,Norway,,,6.6,2022.0,exact,,False
2022-12-02 23:11:13,Saison 1 (Bande-annonce) : Teenage Bounty Hunters,Teenage Bounty Hunters,Teenage Bounty Hunters,TV Show,,United States,"Crime TV Shows, TV Comedies, TV Dramas",1 Season,TV-MA,2020.0,exact,,False
2022-12-02 23:09:07,Saison 2 (Bande-annonce) : Inside Job,Inside Job,Inside Job,Movie,Charles Ferguson,United States of America,,,7.7,2010.0,exact,,False
2022-12-02 22:57:36,Bad Exorcist: Saison 2: Père (Épisode 13),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 22:46:22,Bad Exorcist: Saison 2: L'assistant de l'exorciste (Épisode 12),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 22:31:45,Bad Exorcist: Saison 2: L'équipe du prince Mieszko (Épisode 11),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 22:19:57,Bad Exorcist: Saison 2: L'exorciste 2050 (Épisode 10),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 22:08:05,"Bad Exorcist: Saison 2: Recherché, mort ou tué (Épisode 9)",Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 21:56:38,Bad Exorcist: Saison 2: Vampire (Épisode 8),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 21:44:58,Bad Exorcist: Saison 2: Les plaies du cimetière (Épisode 7),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 21:32:55,Bad Exorcist: Saison 2: Congé maladie (Épisode 6),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 21:21:08,Bad Exorcist: Saison 2: Fossoyeur (Épisode 5),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 21:09:26,Bad Exorcist: Saison 2: Cartel diabolique (Épisode 4),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 20:57:09,Bad Exorcist: Saison 2: L'ange déchu (Épisode 3),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 20:45:37,Bad Exorcist: Saison 2: Ajronwejder (Épisode 2),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 20:33:27,Bad Exorcist: Saison 2: Vacciné contre l'enfer (Épisode 1),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 20:21:43,Bad Exorcist: Saison 1: Les possédés (Épisode 13),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 20:10:47,Bad Exorcist: Saison 1: Jour de chance (Épisode 12),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 19:59:05,Bad Exorcist: Saison 1: Des ailes d'ange (Épisode 11),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 19:47:10,Bad Exorcist: Saison 1: Terreur pontificale (Épisode 10),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 19:10:12,Bad Exorcist: Saison 1: Un bouddha en or (Épisode 9),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 18:59:04,Bad Exorcist: Saison 1: Maudite publicité (Épisode 8),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 18:48:02,Bad Exorcist: Saison 1: Petit monstre (Épisode 7),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 18:35:40,Bad Exorcist: Saison 1: Le retour du démon armé (Épisode 6),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 18:24:40,Bad Exorcist: Saison 1: Les Faucheurs-suceurs (Épisode 5),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2022-12-02 18:13:59,Bad Exorcist: Saison 1: Femme de pouvoir (Épisode 4),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
